,Date,Open,High,Low,Close,Volume
897,2017-08-23,29300,30000,29150,29450,338688
898,2017-08-24,29450,29600,29150,29350,249150
899,2017-08-25,29300,29500,29100,29400,330758
900,2017-08-28,29250,29800,29250,29700,244983
901,2017-08-29,29500,29750,29200,29600,321905
902,2017-08-30,29650,29750,28850,29150,501897
903,2017-08-31,29150,29150,28250,28500,643530
904,2017-09-01,28600,29050,28400,28550,488981
905,2017-09-04,27750,28700,27750,28550,297736
906,2017-09-05,28700,29600,28600,29550,651315
907,2017-09-06,29550,29700,28400,28500,517258
908,2017-09-07,28750,28750,28200,28300,357829
909,2017-09-08,28550,28650,27800,28050,401700
910,2017-09-11,28000,28150,27050,27200,706172
911,2017-09-12,27550,27650,27200,27350,411834
912,2017-09-13,27350,27800,26700,27800,466769
913,2017-09-14,27650,28000,27350,27800,422758
914,2017-09-15,27600,27650,27150,27550,519947
915,2017-09-18,27550,27650,27200,27400,340612
916,2017-09-19,27350,28750,27350,28700,606413
917,2017-09-20,28650,28650,27950,28400,394639
918,2017-09-21,28200,28250,27650,27850,368380
