,Date,Open,High,Low,Close,Volume
1188,2018-11-06,15100,15200,14900,15100,633227
1189,2018-11-07,15150,15300,14950,15050,912255
1190,2018-11-08,15250,15400,15200,15350,897043
1191,2018-11-09,15200,15300,15050,15100,619988
1192,2018-11-12,15000,15350,15000,15300,499608
1193,2018-11-13,15100,15300,15000,15300,657653
1194,2018-11-14,15200,15300,15000,15200,574505
1195,2018-11-15,15050,15200,14900,15050,701490
1196,2018-11-16,15100,15100,14950,15050,438574
1197,2018-11-19,14950,15100,14850,14900,581532
1198,2018-11-20,14850,15050,14750,15000,502274
1199,2018-11-21,14900,15000,14850,14900,438049
1200,2018-11-22,14900,15100,14850,15050,368775
1201,2018-11-23,15050,15100,15000,15050,342016
1202,2018-11-26,15100,15150,14950,15100,448449
1203,2018-11-27,15100,15200,15000,15100,477052
1204,2018-11-28,15150,15200,14850,14950,698373
1205,2018-11-29,15050,15150,15000,15100,556390
1206,2018-11-30,15100,15150,14750,14800,1080009
1207,2018-12-03,14900,15000,14800,14800,688322
1208,2018-12-04,14850,14900,14750,14900,666625
