,Date,Open,High,Low,Close,Volume,ROE,PER,PBR
353,2015-06-11,14650,15000,14350,14850,4998982,6.98,7.07,0.47
354,2015-06-12,14950,15000,14350,14800,1840290,6.98,7.07,0.47
355,2015-06-15,14650,14650,14250,14250,907900,6.98,7.07,0.47
356,2015-06-16,14000,14100,13800,13900,1469990,6.98,7.07,0.47
357,2015-06-17,13900,14100,13700,13800,1070215,6.98,7.07,0.47
358,2015-06-18,13800,13900,13550,13550,1454673,6.98,7.07,0.47
359,2015-06-19,13600,13700,13400,13400,1179823,6.98,7.07,0.47
360,2015-06-22,13350,13900,13300,13750,1030572,6.98,7.07,0.47
361,2015-06-23,13900,14350,13800,14100,1399427,6.98,7.07,0.47
362,2015-06-24,14100,14200,13850,14100,716399,6.98,7.07,0.47
363,2015-06-25,14000,14350,13950,14150,1224845,6.98,7.07,0.47
364,2015-06-26,14250,14400,14250,14350,813419,6.98,7.07,0.47
365,2015-06-29,14050,14300,13800,14300,1584688,6.98,7.07,0.47
366,2015-06-30,14200,14550,14150,14450,1102028,6.98,7.07,0.47
367,2015-07-01,14300,14500,14150,14200,753577,6.98,7.07,0.47
368,2015-07-02,14250,14350,13900,14000,1093890,6.98,7.07,0.47
369,2015-07-03,14000,14050,13700,13850,1157555,6.98,7.07,0.47
370,2015-07-06,13650,13800,13400,13550,1764082,6.98,7.07,0.47
371,2015-07-07,13600,13700,13450,13700,881042,6.98,7.07,0.47
372,2015-07-08,13700,13800,13500,13500,889800,6.98,7.07,0.47
373,2015-07-09,13350,13550,13200,13200,1537698,6.98,7.07,0.47
