,Date,Open,High,Low,Close,Volume,ROE,PER,PBR
278,2015-02-23,292000,297000,290500,291000,72997,10.21,11.46,1
279,2015-02-24,290500,293000,288000,291000,119745,10.21,11.46,1
280,2015-02-25,294000,294000,285500,288000,121071,10.21,11.46,1
281,2015-02-26,286000,290000,283500,287500,125510,10.21,11.46,1
282,2015-02-27,287500,292500,286500,286500,171702,10.21,11.46,1
283,2015-03-02,288000,288500,281500,284000,96975,10.21,11.46,1
284,2015-03-03,282000,287000,281000,283500,109686,10.21,11.46,1
285,2015-03-04,283000,288500,281000,288000,135798,10.21,11.46,1
286,2015-03-05,284000,290500,284000,290000,135499,10.21,11.46,1
287,2015-03-06,290500,290500,282000,283000,207854,10.21,11.46,1
288,2015-03-09,280500,282000,275500,279000,190007,10.21,11.46,1
289,2015-03-10,276500,277000,270500,270500,197630,10.21,11.46,1
290,2015-03-11,269000,272500,267000,269000,183298,10.21,11.46,1
291,2015-03-12,268000,275500,267500,270000,257139,10.21,11.46,1
292,2015-03-13,273500,284500,273000,283000,216449,10.21,11.46,1
293,2015-03-16,280000,284000,275500,280000,123012,10.21,11.46,1
294,2015-03-17,280000,283000,278500,279500,106096,10.21,11.46,1
295,2015-03-18,282500,285000,280000,281500,111038,10.21,11.46,1
296,2015-03-19,284500,291500,283000,290500,218533,10.21,11.46,1
297,2015-03-20,286000,287000,279500,284500,221316,10.21,11.46,1
298,2015-03-23,285500,291000,278500,279500,262512,10.21,11.46,1
299,2015-03-24,280000,284000,279500,283500,111224,10.21,11.46,1
300,2015-03-25,281500,284000,280500,282000,126020,10.21,11.46,1
301,2015-03-26,278000,281000,277500,280000,131481,10.21,11.46,1
302,2015-03-27,278000,284500,278000,280500,196332,10.21,11.46,1
303,2015-03-30,282000,282000,276500,278500,107899,10.21,11.46,1
304,2015-03-31,277000,278000,272000,272500,166492,10.21,11.46,1
305,2015-04-01,272500,278500,272500,274000,108979,10.21,11.46,1
306,2015-04-02,274000,276500,272500,274000,64483,10.21,11.46,1
307,2015-04-03,275500,277000,270000,271500,80417,10.21,11.46,1
308,2015-04-06,272000,273000,269000,273000,75786,10.21,11.46,1
309,2015-04-07,271500,276000,270500,276000,108205,10.21,11.46,1
