,Date,Open,High,Low,Close,Volume,ROE,PBR,PER
806,2017-04-10,224000,225000,221000,222000,144923,5.43,0.85,16.33
807,2017-04-11,222500,223500,216500,218500,291325,5.43,0.85,16.33
808,2017-04-12,220000,222000,219500,222000,162484,5.43,0.85,16.33
809,2017-04-13,224500,225000,220000,222000,294135,5.43,0.85,16.33
810,2017-04-14,222500,224500,222500,223000,79554,5.43,0.85,16.33
811,2017-04-17,222000,223000,219500,220500,152776,5.43,0.85,16.33
812,2017-04-18,221000,222000,217500,219000,182943,5.43,0.85,16.33
813,2017-04-19,217500,218500,212000,215000,360852,5.43,0.85,16.33
814,2017-04-20,215000,221500,215000,220500,237352,5.43,0.85,16.33
815,2017-04-21,222000,224000,220500,221500,165494,5.43,0.85,16.33
816,2017-04-24,222500,225500,220500,225500,168869,5.43,0.85,16.33
817,2017-04-25,224000,231000,224000,229000,372842,5.43,0.85,16.33
818,2017-04-26,229500,232500,227000,230000,300496,5.43,0.85,16.33
819,2017-04-27,228500,229000,223500,227000,265058,5.43,0.85,16.33
820,2017-04-28,222500,225000,221500,222000,173887,5.43,0.85,16.33
821,2017-05-02,222000,230500,222000,230000,297272,5.43,0.85,16.33
822,2017-05-04,226000,230500,226000,228500,168857,5.43,0.85,16.33
823,2017-05-08,233000,247500,231000,246500,793349,5.43,0.85,16.33
824,2017-05-10,247000,250000,243500,245500,497549,5.43,0.85,16.33
825,2017-05-11,248000,250000,245000,250000,319229,5.43,0.85,16.33
826,2017-05-12,249500,250000,246000,247000,183203,5.43,0.85,16.33
827,2017-05-15,245500,248500,244500,247000,157798,5.43,0.85,16.33
828,2017-05-16,249000,250000,247000,249500,281177,5.43,0.85,16.33
829,2017-05-17,248000,252500,246000,252500,236426,5.43,0.85,16.33
830,2017-05-18,252500,262000,252000,260000,546969,5.43,0.85,16.33
831,2017-05-19,262000,274000,256000,273000,591545,5.43,0.85,16.33
832,2017-05-22,277000,277500,270500,274500,368121,5.43,0.85,16.33
833,2017-05-23,272000,283500,271000,280000,410193,5.43,0.85,16.33
834,2017-05-24,274500,278000,274500,278000,445449,5.43,0.85,16.33
835,2017-05-25,278000,283000,276500,283000,245235,5.43,0.85,16.33
836,2017-05-26,289500,289500,280000,281500,309017,5.43,0.85,16.33
837,2017-05-29,280000,284000,277500,281000,215958,5.43,0.85,16.33
838,2017-05-30,279000,283000,278000,281000,132024,5.43,0.85,16.33
839,2017-05-31,277000,277500,272000,274500,377263,5.43,0.85,16.33
840,2017-06-01,273000,278500,273000,273000,183593,5.43,0.85,16.33
